,content,NER,label
141,Cả hai điện thoại đều được trang bị độ sáng tối đa 1750 nits vì đạt hơn 2000 nits .,"[3, 4, 4, 4, 7, 8, 8, 8, 5, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0]",2
2878,"Lava A76 có khả năng chụp ảnh nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 0, 5, 6, 6, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
758,"Bên cạnh đó thì hãng còn hỗ trợ thêm cho máy tần số quét 90 Hz , nó giúp bạn có thể thao tác mượt mà hơn với những cử chỉ cuộn / lướt quen thuộc hằng ngày .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6
3427,Motorola A910 cũng có khuôn mặt lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
4183,Chiếc điện thoại còn lại là XOLO Q900T lại thể hiện các chi tiết có phần yếu thế hơn NEC c616v và iPhone 12 Pro kể cả trong điều kiện đủ sáng hoặc ánh sáng yếu .,"[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 5, 6, 6, 7, 8, 8, 8, 8, 3, 4, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7
1179,Nếu như trên Lenovo K10 Note và Nokia 2 V Tella có sự khác biệt rõ ràng về độ ổn định .,"[0, 0, 0, 1, 2, 2, 0, 3, 4, 4, 4, 0, 0, 7, 8, 8, 8, 0, 5, 6, 6, 0]",1
2761,BlackBerry Z20 đang là một trong những smartphone đắt nhất của Samsung .,"[1, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0]",4
1893,Lenovo IdeaPad S2 đều có thể hoạt động trên giao diện One UI 4 và có lượng ngoại hình tinh tế .,"[1, 2, 2, 7, 8, 8, 5, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 5, 6, 6, 6, 0]",2
1739,"Nếu bạn thích sử dụng không gian lớn hơn thì vẫn có thể sử Coolpad Note 3 Plus với khả năng đa nhiệm lớn lên đến 7,6 inch tương tự như Lenovo A789 .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 5, 6, 6, 6, 0, 0, 0, 0, 0, 7, 8, 8, 3, 4, 0]",2
987,"Samsung Galaxy A52s 5G và Galaxy A53 5G đều có 8 GB RAM và 128 GB ROM , đảm bảo sự đa nhiệm tốt và lưu trữ lượng hình ảnh hoặc tài liệu dồi dào .","[1, 2, 2, 2, 0, 3, 4, 4, 7, 8, 5, 6, 6, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2
2672,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi LG U400 đứng vị trí cuối cùng về khoản trải nghiệm màn hình .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 6, 0]",4
2334,"Nokia Lumia 1020 đều được hoàn thiện từ cấu hình mạnh mẽ nhất cao cấp nhất hiện nay , từ đó giúp tăng độ bền tốt hơn .","[1, 2, 2, 7, 8, 8, 8, 8, 5, 6, 6, 6, 6, 6, 6, 6, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
3873,Samsung Z540 có chụp selfie – nghe có vẻ hơi yếu thế so với Sony Ericsson K660 .,"[1, 2, 0, 5, 6, 0, 0, 0, 0, 7, 8, 8, 8, 8, 3, 4, 4, 0]",7
1892,Sony Ericsson W900 đều có thể iso và có lượng RAM 8GB .,"[1, 2, 2, 7, 8, 8, 5, 0, 0, 0, 5, 6, 0]",2
1535,ZTE V880E và Emporia Elegance Plus có hai viên pin rất khác nhau .,"[1, 2, 0, 3, 4, 4, 0, 0, 5, 6, 7, 8, 8, 0]",1
4168,"Con số 6,5 camera selfie trên HTC One (E8) là không tệ một chút nào , tuy nhiên vẫn thua thiệt khi so sánh với 7,5 camera selfie trên Samsung Galaxy A7 Duos và 8 giờ trên OPPO Find X6 Pro .","[0, 0, 0, 5, 6, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 3, 4, 4, 4, 0]",7
2294,"Cấu hình được trang bị trên Ulefone T2 Pro là nâng cấp mạnh mẽ nhất của Samsung , Ram 12GB thoải mái cho việc đa nhiệm cùng bộ nhớ trong 128GB .","[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 7, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3
988,"Con chip Snapdragon 778G 5G của A52s và Exynos 1280 của A53 được đánh giá là "" kẻ tám lạng người nửa cân "" khi đều sở hữu 8 nhân mạnh mẽ .","[1, 2, 2, 2, 2, 2, 2, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 5, 6, 0, 0, 0]",2
1356,"Sở hữu màn hình Dynamic AMOLED được uốn cong về hai cạnh , với phần viền được làm siêu mỏng và không hề có khung và mặt lưng làm từ nhựa nào như cách Samsung I5801 Galaxy Apollo theo đuổi , Micromax GC360 sở hữu một mặt trước gần như chỉ có màn hình , với độ bao phủ lên tới 88.9% .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 5, 6, 6, 6, 6, 6, 6, 8, 0, 0, 3, 4, 4, 4, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1
3070,Toshiba TS10 cũng có màu áo lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
1364,Samsung Galaxy Ace Plus S7500 không giống như Samsung D428 do TSMC sản xuất .,"[1, 2, 2, 2, 2, 7, 8, 8, 3, 4, 0, 0, 0, 0, 0]",1
4061,"Tuy nhiên , do sở hữu màn hình cong nên Micromax Q372 Unite 3 sẽ khó dán thông số 6.4 inch full hd + hơn Oppo R5s .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 7, 8, 5, 6, 6, 6, 6, 6, 6, 8, 3, 4, 0]",7
115,"Trong đó , một trong những khả năng chụp ảnh tốt nhất của Galaxy S22 Ultra mà Samsung tự hào nhất là chế độ night mode .","[0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0]",3
4396,"Infinix Zero 5 Pro có mức giá niêm yết vuông vắn hơn với các cạnh hơi tròn , một lỗ đục nhỏ ở giữa chứa camera nên tỷ lệ màn hình trên thân máy lên đến gần 90% .","[1, 2, 2, 2, 0, 5, 6, 6, 6, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
3814,"Mặc dù cùng sở hữu dung lượng pin 5.000mAh , tuy nhiên Samsung Galaxy S8+ tỏ ra yếu thế hơn cả so với Asus Google Nexus 7 Cellular .","[0, 0, 7, 8, 8, 5, 6, 6, 0, 0, 0, 0, 1, 2, 2, 0, 0, 7, 8, 8, 0, 0, 0, 3, 4, 4, 4, 4, 0]",7
1102,des : chất liệu cao cấp nhất ở hai dòng Nokia 7610 Supernova và Coolpad Porto có sự khác biệt,"[0, 0, 5, 6, 6, 6, 6, 0, 0, 0, 1, 2, 2, 0, 3, 4, 7, 8, 8, 8]",1
2716,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi HTC Touch Cruise đứng vị trí cuối cùng về khoản độ sắc nét .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 0]",4
4733,ngoại hình tinh tế Huawei Enjoy 10 Plus độc đáo hơn,"[5, 6, 6, 6, 1, 2, 2, 2, 7, 8, 8]",8
3887,"Trong khi đó , mô-đun máy ảnh lớn của Xiaomi Mi 11 Ultra khiến kết quả của Oppo A55 5G kém thẩm mỹ hơn so với Gionee Pioneer P4S .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 1, 2, 2, 7, 8, 8, 8, 0, 0, 3, 4, 4, 0]",7
1720,năm cập nhật khá tương đồng,"[5, 6, 6, 7, 8, 8]",2
301,Nhưng bù lại Xiaomi 13 Pro có thời gian phát lại video Youtube tốt hơn .,"[0, 0, 0, 1, 2, 2, 0, 5, 6, 6, 6, 6, 6, 7, 8, 0]",6
3228,Energizer Energy 200 cũng có antutu v8 lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 2, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
1565,Nhưng Micromax X360 lại hỗ trợ cụm camera ở mặt sau mà Gigabyte GSmart Aku A1 không có .,"[0, 1, 2, 0, 0, 0, 5, 6, 6, 6, 6, 0, 3, 4, 4, 4, 7, 8, 0]",1
560,Điểm số Geekbench 5 của nó thấp hơn so với các thiết bị chạy Snapdragon 730G khác .,"[5, 6, 6, 6, 0, 1, 7, 8, 0, 0, 3, 4, 4, 4, 4, 4, 4, 0]",7
1165,Dường như điểm khác biệt có thể dễ dàng nhận thấy nhất của Celkon C770N chính là chụp ảnh .,"[0, 0, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 5, 6, 0]",1
4654,"Ngược lại , thực hiện tốt các tác vụ hằng ngày của vivo X5 “ truyền thống ” hơn , nên mức giá của S22 Ultra rẻ hơn là điều dễ hiểu .","[0, 0, 0, 5, 6, 6, 6, 6, 6, 6, 6, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 0, 1, 2, 7, 8, 0, 0, 0, 0, 0]",8
1242,Nhưng Motorola MOTOTV EX245 lại hỗ trợ độ mượt khi chơi game mà Sendo X không có .,"[0, 1, 2, 2, 0, 0, 0, 5, 6, 6, 6, 6, 0, 3, 4, 7, 8, 0]",1
4634,QMobile M800 có chất lượng ảnh selfie nhỉnh hơn đôi chút cho với các mẫu iPhone 6 / 7 / 8 Plus và hơn hẳn so với Wiko Upulse ra mắt vào năm ngoái .,"[1, 2, 0, 5, 6, 6, 6, 7, 8, 8, 8, 0, 0, 3, 4, 4, 4, 4, 4, 4, 4, 4, 0, 7, 8, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0]",8
932,Cả hai điện thoại này đều sở hữu màn hình gập dọc dạng vỏ sò với bản lề nằm chính giữa .,"[3, 4, 4, 4, 0, 7, 8, 8, 5, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 0]",2
2444,"Lenovo Vibe S1 Lite có dải động nhỏ nhất , từ đó có thể dự đoán được chất lượng ảnh chụp camera tele của iPhone 14 Pro Max .","[1, 2, 2, 2, 0, 5, 6, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4
86,"Kho lưu trữ của iPhone chưa bao giờ làm cho người dùng thất vọng và đặc biệt ở những đời sau , kho lưu trữ này lại được nâng cấp nhiều hơn nữa .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 6, 6, 0, 0, 7, 8, 8, 8, 8, 0]",6
729,"Hơn nữa , iPhone 12 có kích thước nhỏ gọn hơn và nhẹ hơn .","[0, 0, 0, 1, 2, 0, 5, 6, 7, 8, 8, 0, 7, 8, 0]",6
3502,"Lenovo IdeaTab S6000H là chiếc iPhone có lợi ích lớn nhất từ trước đến nay , và đây cũng là chiếc smartphone có chất lượng hiển thị đẹp nhất hiện tại , theo trang chuyên đánh giá lợi ích DisplayMate .","[1, 2, 2, 0, 0, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
1050,"Cá nhân mình nhận thấy , Redmi Note 11 sở hữu thiết kế đẹp và ấn tượng nhất trong bộ ba điện thoại này .","[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]",3
2905,Karbonn Sparkle V đang là một trong những smartphone đắt nhất của Samsung .,"[1, 2, 2, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 0]",4
2448,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Ericsson GH 388 đứng vị trí cuối cùng về khoản khả năng chống chịu va đập .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 6, 6, 6, 0]",4
778,"Khả năng cân bằng trắng tốt , màu áo xử lý đúng chứ không bị ngả sang tone vàng như trên iPhone .","[0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 0, 3, 0]",1
1427,"Tuy nhiên , Celkon C770 đi kèm với hình ảnh 12 megapixel mà hai điện thoại không có .","[0, 0, 0, 1, 2, 0, 0, 0, 5, 6, 6, 6, 0, 3, 4, 4, 7, 8, 0]",1
187,Sự chênh lệch về các thông số khác như camera cũng không đáng kể .,"[7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]",2
1850,"camera của galaxy s22 ultra đều mang lại hiệu suất đơn nhân , tuy nhiên chip Snapdragon của A73 sẽ phù hợp hơn với những ai thích chơi game .","[1, 2, 2, 2, 2, 7, 8, 8, 5, 6, 6, 6, 0, 0, 0, 0, 1, 2, 2, 0, 7, 8, 8, 0, 0, 0, 0, 5, 6, 0]",2
4015,Đáng tiếc duy nhất là máy không có thiết kế camera nằm trong màn hình mà là thiết kế U-Infinity – đây là điều khiến Allview P1 AllDro có cải tiến trông hơi “ giá rẻ ” so với các điện thoại khác trong phân khúc như Nokia 5700 chẳng hạn .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 7, 8, 8, 8, 8, 8, 0, 0, 3, 4, 4, 4, 4, 4, 4, 0, 3, 4, 0, 0, 0]",7
4657,Huawei MediaPad T1 8.0 sở hữu khẩu độ kép nhỏ gọn hơn,"[1, 2, 2, 2, 0, 0, 5, 6, 6, 7, 8, 8]",8
1060,"Điện thoại Xiaomi có màn hình rộng hơn một chút với kích thước 6.6 inch , trong khi Realme 8 5G dừng ở con số 6.5 inch .","[1, 2, 2, 0, 5, 6, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0]",6
3327,Samsung Armani cũng có vào ban đêm lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 0, 0, 5, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
4392,"Đối với trong điều kiện ánh sáng tốt , model của apple có xu hướng màn hình tối hơn .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 5, 6, 7, 8, 0]",8
1603,Đây có lẽ là nơi cho thấy sự khác biệt rõ ràng nhất giữa NEC e1108 và Sagem MY C-2 .,"[0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 8, 0, 1, 2, 0, 3, 4, 4, 0]",1
1587,Do sức mạnh đến từ bộ vi xử lý tương tự nhau nên không có nhiều sự khác biệt về giá .,"[0, 0, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 0, 7, 8, 8, 8, 8, 8, 0, 5, 0]",1
1080,"Mặc dù cả hai thiết bị đều sở hữu viên pin có dung lượng tương đương , nhưng tuổi thọ pin có sự chênh lệch khá lớn .","[0, 0, 0, 3, 4, 4, 7, 8, 8, 5, 6, 6, 6, 6, 6, 6, 0, 0, 5, 6, 6, 7, 8, 8, 8, 8, 8, 0]",2
128,"“ Dựa vào các thử nghiệm của chúng tôi , iPhone 12 Pro Max nhận được danh hiệu smartphone có màn hình tốt nhất của DisplayMate với điểm A + cao nhất ” .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 5, 6, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0]",3
4488,Đó là một LG Optimus Hub E510 được nhô lên hơi cao so với Amazon Kindle Fire HD 8.9 LTE cùng hệ thống 3 ống kính camera ở bên trong .,"[0, 0, 0, 1, 2, 2, 2, 0, 7, 8, 8, 8, 8, 8, 3, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
871,Galaxy Z Fold3 được trang bị con chip mạnh nhất 2021 của Qualcomm – Snapdragon 888 .,"[1, 2, 2, 0, 0, 0, 5, 6, 7, 8, 8, 0, 0, 0, 1, 2, 0]",3
1710,thông số 512GB giống như Meizu M5 nhưng giá lại rẻ hơn rất nhiều .,"[5, 6, 0, 7, 8, 3, 4, 0, 5, 0, 7, 8, 8, 8, 0]",2
834,"Nhưng như đề cập ở trên , mặt trước trên mẫu flagship mới của Xiaomi trông đẹp hơn iPhone 13 Pro Max nhờ sử dụng màn hình đục lỗ , hai cạnh bên được uốn cong tràn và tỷ lệ màn hình trên thân máy cao hơn .","[0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 1, 2, 2, 2, 2, 0, 7, 8, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 6, 6, 7, 8, 0]",6
344,Cả 2 dòng điện thoại đều có cảm biến vân tay cạnh viền .,"[3, 4, 4, 4, 4, 7, 8, 5, 6, 6, 6, 6, 6, 0]",2
3331,Motorola Moto G 4G cũng có vật liệu lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 2, 2, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
1125,"Không sở hữu sự tương đồng về mặt chụp được các chi tiết cây cối như bộ đôi LG CE110 và iPhone 12 , Apple đã lợi dụng không gian lớn bên trong Sharp Aquos C10 để trang bị cho mẫu smartphone này hệ thống camera chất lượng hơn .","[7, 8, 8, 8, 8, 8, 0, 0, 5, 6, 6, 6, 6, 6, 6, 0, 0, 0, 3, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 1, 2, 2, 5, 6, 6, 7, 8, 8, 0]",1
4349,Về cơ bản thì Panasonic Eluga S mini sẽ to hơn Lenovo A60+ .,"[0, 0, 0, 0, 1, 2, 2, 2, 0, 7, 8, 3, 4, 0]",8
4222,Phần cứng camera tương đương nhưng macro cùng Nokia 109 có không gian hiển thị thấp hơn .,"[5, 6, 6, 7, 8, 0, 1, 0, 1, 2, 0, 5, 6, 6, 6, 7, 8, 0]",7
236,"Về màn hình , cả hai cùng có tấm nền Super AMOLED Full HD + với kích thước chênh lệch rất ít ( A31 là 6.4 inch , A51 là 6.5 inch ) nên chất lượng hiển thị không khác nhau nhiều và đều rất tốt trong phân khúc .","[0, 5, 6, 0, 3, 4, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0, 7, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0]",2
1081,"Mặc dù cả hai thiết bị đều sở hữu viên pin có dung lượng tương đương , nhưng tuổi thọ pin có sự chênh lệch khá lớn .","[0, 0, 0, 3, 4, 4, 7, 8, 8, 5, 6, 6, 6, 6, 6, 6, 0, 0, 5, 6, 6, 7, 8, 8, 8, 8, 8, 0]",1
1235,chất lượng ảnh selfie của Amoi A210 cũng có những sự khác biệt .,"[5, 6, 6, 6, 0, 1, 2, 0, 0, 0, 0, 7, 8, 0]",1
4251,Dù độ phân giải không chênh lệch mấy những vì thời lượng hoạt động Samsung U800 Soul b to hơn nên mất độ điểm ảnh chỉ khoảng 400 ppi .,"[0, 5, 6, 6, 7, 8, 8, 8, 0, 0, 5, 6, 6, 6, 1, 2, 2, 2, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8
448,des : Camera của A32 nhỉnh hơn về chất lượng,"[0, 0, 5, 2, 1, 7, 8, 8, 8, 8]",6
1810,"Là một lựa chọn khác từ Oppo , Xiaomi Mi 10 Lite 5G có vẻ bề ngoài tương đương với LG K52 nhưng có vẻ hơi đuối hơn một chút .","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 5, 6, 6, 7, 8, 0, 3, 4, 0, 0, 0, 7, 8, 8, 8, 8, 0]",2
1721,"Chính vì thế mà viên pin có dung lượng tương đương điện thoại cũng không chênh lệch nhiều , nhưng so về độ ổn định thì Maxon MX-7750 sẽ có lợi thế về lâu dài hơn so với chip từ Honor Play 9A .","[0, 0, 0, 0, 5, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 8, 8, 8, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 0, 7, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 3, 4, 4, 0]",2
3345,"Lava Z61 Pro không còn là thiết kế hiện đại và sang trọng mạnh mẽ nhất trong thế giới smartphone nữa , tuy nhiên vẫn vô cùng khoẻ để thực hiện tất cả các tác vụ mượt mà .","[1, 2, 2, 7, 8, 8, 5, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
3736,Còn với Plum Axe mặc dù có các camera chính và khả năng hiển thị thấp hơn nhưng vẫn đáp ứng đủ nhu cầu cho các bạn giống như Micromax Canvas Play Q355 .,"[0, 0, 1, 2, 0, 0, 0, 0, 5, 6, 0, 5, 6, 6, 6, 7, 8, 0, 0, 5, 6, 6, 6, 6, 0, 0, 0, 7, 8, 3, 4, 4, 4, 0]",7
4419,Nokia N97 có sạc nhỉnh hơn đôi chút cho với ZTE Kis III V790 và hơn hẳn so với 11 Pro Max ra mắt vào năm ngoái .,"[1, 2, 0, 5, 7, 8, 8, 8, 0, 0, 3, 4, 4, 4, 0, 7, 8, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0]",8
955,"Tuy nhiên , một số bài kiểm tra cho rằng S23 Ultra đã dễ dàng đánh bại các thiết bị Android khác đang có mặt trên thị trường và thậm chí còn vượt qua kết quả đa lõi Geekbench của iPhone 14 .","[0, 0, 0, 5, 6, 6, 6, 6, 0, 0, 1, 2, 0, 7, 8, 8, 8, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 0, 0, 0, 7, 8, 5, 6, 6, 6, 6, 0, 3, 4, 0]",6
4795,Lenovo A7000 có dải tốc độ làm mới động nhỉnh hơn đôi chút cho với các mẫu iPhone 6 / 7 / 8 Plus và hơn hẳn so với Samsung E760 ra mắt vào năm ngoái .,"[1, 2, 0, 5, 6, 6, 6, 6, 6, 7, 8, 8, 8, 0, 0, 3, 4, 4, 4, 4, 4, 4, 4, 4, 0, 7, 8, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0]",8
205,Samsung Galaxy A51 là Smartphone Android bán chạy nhất thế giới quý 1 / 2020 .,"[1, 2, 2, 0, 0, 0, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",3
2965,"Như bạn có thể thấy trong bài so sánh , iPhone 12 Pro và Galaxy Note 20 Ultra đồng hạng nhất , trong khi Motorola W395 đứng vị trí cuối cùng về khoản màu sắc ảnh chụp .","[0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 1, 2, 2, 0, 3, 4, 4, 4, 7, 8, 8, 0, 0, 0, 1, 2, 7, 8, 8, 8, 8, 0, 0, 5, 6, 6, 6, 0]",4
3444,Infinix S5 Pro (48+40) cũng có phơi sáng lớn nhất trong Galaxy S20 Series vừa ra mắt .,"[1, 2, 2, 2, 0, 0, 5, 6, 7, 8, 8, 8, 8, 8, 8, 8, 8, 0]",5
607,"Mặc dù vậy , cảm giác mở máy không còn như xưa nữa .","[0, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 8, 0, 0]",1
420,Theo như công bố của Samsung thì nó giúp tăng thời lượng pin lên 20% so với model tiền nhiệm và đánh bại thời lượng pin trên Samsung Z Fold 4 .,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 5, 6, 6, 0, 0, 0, 0, 3, 4, 4, 0, 7, 8, 5, 6, 6, 0, 3, 4, 4, 4, 0]",6
1064,"Mặt khác , hai điện thoại còn lại đều sử dụng chipset Mediatek Dimensity 700 , nhưng hiệu năng của Realme 8 5G hứa hẹn nhỉnh hơn một chút so với Galaxy M32 5G vì nó sử dụng bộ nhớ trong chuẩn UFS 2.1 nhanh hơn .","[0, 0, 0, 3, 4, 4, 4, 4, 7, 8, 8, 5, 6, 6, 6, 0, 0, 5, 6, 0, 1, 2, 2, 0, 0, 7, 8, 8, 8, 0, 0, 3, 4, 4, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 7, 8, 0]",6
3396,"Ngoài ra , còn một yếu tố nữa chính là việc chiếc Motorola MotoGO TV EX440 là ảnh xóa phông nhỏ nhất , đồng nghĩa với việc diện tích tản nhiệt cũng thấp hơn ; ít nhiều ảnh hưởng đến hiệu năng thuần của con chip .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 5, 6, 6, 7, 8, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0, 7, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5
2133,Samsung D810 không chỉ cung cấp khả năng thu phóng mạnh mẽ nhất trên điện thoại hiện đại mà còn có cảm biến vân tay tiên tiến nhất .,"[1, 2, 0, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 8, 8, 8, 8, 8, 0, 0, 0, 5, 6, 6, 6, 7, 8, 8, 0]",3
1620,Plum Gator 4 cũng không có dung lượng như Samsung D500 .,"[1, 2, 2, 0, 7, 8, 5, 6, 8, 3, 4, 0]",1
1045,Sản phẩm Samsung Galaxy A24 được kế thừa những đường nét thiết kế từ dòng Galaxy A của Samsung .,"[0, 0, 1, 2, 2, 7, 8, 8, 5, 6, 6, 6, 6, 0, 3, 4, 4, 4, 4, 0]",2
