,content,comparative,subject,object,aspect,predicate,label,NER
379,"Khi chụp ngược sáng hay trong môi trường phức tạp , iPhone 13 Pro có xu hướng giữ nguyên các mảng tối trong khung hình còn Google Pixel 6 Pro lại cố gắng làm sáng những khu vực này .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
380,alt : Google Pixel 6 chụp chân dung tệ hơn iPhone 13 Pro,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
381,des :,0,[],[],[],[],[],"[0, 0]"
382,"Về khả năng chụp chân dung , có lẽ mỗi chiếc điện thoại sẽ có một ưu điểm riêng biệt .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
383,Tuy nhiên mình sẽ đánh giá cao iPhone 13 hơn một chút vì nó có thể giữ được độ trung thực tốt hơn so với đối thủ,1,"['iPhone 13', 'nó']","['đối thủ', 'đối thủ']","['', 'độ trung thực']","['hơn một chút', 'tốt hơn']","[6, 6]","[[0, 0, 0, 0, 0, 0, 0, 1, 2, 7, 8, 8, 0, 1, 0, 0, 0, 0, 5, 6, 6, 7, 8, 0, 0, 3, 4], [0, 0, 0, 0, 0, 0, 0, 1, 2, 7, 8, 8, 0, 1, 0, 0, 0, 0, 5, 6, 6, 7, 8, 0, 0, 3, 4]]"
384,alt : Google Pixel 6 chụp đêm đẹp hơn iPhone 13 Pro,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
385,des :,0,[],[],[],[],[],"[0, 0]"
386,"iPhone 13 Pro cũng cho thấy khả năng chụp đêm của mình là tốt hơn so với Google Pixel 6 Pro bởi những mảng tối được giữ nguyên , thể hiện cảnh vật trong bóng đêm tốt hơn",1,"['iPhone 13 Pro', 'iPhone 13 Pro']","['Google Pixel 6 Pro', 'Google Pixel 6 Pro']","['khả năng chụp đêm', 'thể hiện cảnh vật trong bóng đêm']","['tốt hơn', 'tốt hơn']","[6, 6]","[[1, 2, 2, 0, 0, 0, 5, 6, 6, 6, 0, 0, 0, 7, 8, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 6, 6, 7, 8], [1, 2, 2, 0, 0, 0, 5, 6, 6, 6, 0, 0, 0, 7, 8, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 6, 6, 6, 7, 8]]"
387,alt : Google Pixel 6 quay phim kém hơn iPhone 13 Pro,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
388,des :,0,[],[],[],[],[],"[0, 0]"
389,Về khả năng quay phim thì hai chiếc máy đều sấp sỉ nhau .,1,['hai chiếc máy'],['hai chiếc máy'],['khả năng quay phim'],['sấp sỉ nhau'],[2],"[[0, 5, 6, 6, 6, 0, 1, 2, 2, 0, 7, 8, 8, 0]]"
390,Tuy nhiên thời gian quay tối đa của iPhone 13 pro sẽ nhỉnh hơn một chút so với Pixel 6 Pro nhưng khoảng cách là không quá xa .,1,['iPhone 13 pro'],['Pixel 6 Pro'],['thời gian quay tối đa'],['nhỉnh hơn một chút'],[6],"[[0, 0, 5, 6, 6, 6, 6, 0, 1, 2, 2, 0, 7, 8, 8, 8, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0]]"
391,Với những bức ảnh trên của The Verge .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
392,Bạn thấy chiếc smartphone nào chụp ảnh tốt hơn ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
393,Google Pixel 6 Pro hay iPhone 13 Pro ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
394,Bình luận chia sẻ ở phần commnet các bạn nhé !,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
395,Title : Nên mua iPhone nào tốt nhất 2022 : Đâu là sự lựa chọn phù hợp ?,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
396,Dòng iPhone 12 vừa được Apple cho ra mắt vào giữa tháng 10 năm 2020 vừa qua .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
397,"Không lâu trước , Nhà Táo cũng vừa ra mắt dòng điện thoại iPhone 11 và iPhone X .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
398,Vậy điểm khác biệt của những dòng iPhone này là gì .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
399,Hãy cùng DIGIPHONE so sánh các dòng iPhone mới nhất hiện nay của Nhà Táo nhé .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
400,alt : so-sanh-cac-dong-iphone,0,[],[],[],[],[],"[0, 0, 0]"
401,des : So sánh các dòng iPhone từ trước đến nay,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
402,1 .,0,[],[],[],[],[],"[0, 0]"
403,So sánh về kích thước,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
404,Cả 2 dòng điện thoại iPhone này đều được xem là bước đột phá của Apple khi cho ra mắt dòng điện thoại mới này .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
405,"Về kích thước , dòng điện thoại này có kích thước tương đối giống nhau .",1,['dòng điện thoại này'],['dòng điện thoại này'],['kích thước'],['tương đối giống nhau'],[2],"[[0, 5, 6, 0, 1, 2, 2, 2, 0, 0, 0, 7, 8, 8, 8, 0]]"
406,"Tuy nhiên , iPhone 11 Pro và iPhone 11 Pro Max sẽ có kích thước lớn hơn so với các dòng điện thoại khác .",1,"['iPhone 11 Pro', 'iPhone 11 Pro Max']","['các dòng điện thoại khác', 'các dòng điện thoại khác']","['kích thước', 'kích thước']","['lớn hơn', 'lớn hơn']","[6, 6]","[[0, 0, 0, 1, 2, 2, 0, 1, 2, 2, 2, 0, 0, 5, 6, 7, 8, 0, 0, 3, 4, 4, 4, 4, 0], [0, 0, 0, 1, 2, 2, 0, 1, 2, 2, 2, 0, 0, 5, 6, 7, 8, 0, 0, 3, 4, 4, 4, 4, 0]]"
407,alt : nen-mua-dien-thoai-iphone-nao,0,[],[],[],[],[],"[0, 0, 0]"
408,des :,0,[],[],[],[],[],"[0, 0]"
409,alt : so-sanh-pin-cua-cac-dong-iphone,0,[],[],[],[],[],"[0, 0, 0]"
410,des : Kích thước của 2 iPhone,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0]"
411,2 .,0,[],[],[],[],[],"[0, 0]"
412,So sánh về cân nặng,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
413,"Về cân nặng , iPhone 11 và Xr sẽ cùng trọng lượng với nhau .",1,['iPhone 11'],['Xr'],['cân nặng'],['cùng trọng lượng với nhau'],[2],"[[0, 5, 6, 0, 1, 2, 0, 3, 0, 7, 8, 8, 8, 8, 0]]"
414,"Tuy nhiên , trọng lượng iPhone 11 Pro sẽ nặng hơn Xs và iPhone 11 Pro Max sẽ có trọng lượng nặng nhất .",1,"['iPhone 11 Pro Max', 'iPhone 11 Pro']","['', 'Xs']","['trọng lượng', 'trọng lượng']","['nặng nhất', 'nặng hơn']","[3, 6]","[[0, 0, 0, 5, 6, 1, 2, 2, 0, 7, 8, 3, 0, 1, 2, 2, 2, 0, 0, 5, 6, 7, 8, 0], [0, 0, 0, 5, 6, 1, 2, 2, 0, 7, 8, 3, 0, 1, 2, 2, 2, 0, 0, 5, 6, 7, 8, 0]]"
415,alt : iphone-nen-mua-loai-nao ( 1 ),0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
416,des :,0,[],[],[],[],[],"[0, 0]"
417,alt : dong-iphone-nao-ben-nhat ( 1 ),0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
418,des : Cân nặng của 2 dòng điện thoại,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
419,3 .,0,[],[],[],[],[],"[0, 0]"
420,So sánh về màu sắc,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
421,Đa số các dòng điện thoại đều có những màu sắc đơn giản thì iPhone 11 được trang bị 6 phiên bản màu cho người mua có thể lựa chọn .,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
422,"Nếu so sánh màu sắc với iPhone Xs Max thì dòng này chỉ có 3 phiên bản màu : đen , bạc và vàng .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
423,alt : nen-mua-iphone-nao,0,[],[],[],[],[],"[0, 0, 0]"
424,des :,0,[],[],[],[],[],"[0, 0]"
425,alt : so-sanh-cac-dong-dien-thoai-iphone,0,[],[],[],[],[],"[0, 0, 0]"
426,des : Màu sắc rực rỡ của 2 dòng điện thoại,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
427,4 .,0,[],[],[],[],[],"[0, 0]"
428,So sánh về cấu tạo,0,[],[],[],[],[],"[0, 0, 0, 0, 0]"
429,"Chỉ có 2 chiếc điện thoại iPhone 11 và Xr được trang bị khung nhôm , thì các điện thoại còn lại đều được làm bằng khung thép không gỉ và cả 2 dòng điện thoại đều được trang bị mặt kính ở 2 mặt trước , sau .",1,"['các điện thoại còn lại', 'cả 2 dòng điện thoại']","['các điện thoại còn lại', 'cả 2 dòng điện thoại']","['khung thép không gỉ', 'mặt kính ở 2 mặt trước , sau']","['đều được làm bằng', 'đều được trang bị']","[2, 2]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 7, 8, 8, 8, 5, 6, 6, 6, 0, 1, 2, 2, 2, 2, 7, 8, 8, 8, 5, 6, 6, 6, 6, 6, 6, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 7, 8, 8, 8, 5, 6, 6, 6, 0, 1, 2, 2, 2, 2, 7, 8, 8, 8, 5, 6, 6, 6, 6, 6, 6, 6, 0]]"
430,alt : iphone-nao-tot-nhat ( 1 ),0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
431,des :,0,[],[],[],[],[],"[0, 0]"
432,alt : so-sanh-thong-so-cac-dong-iphone,0,[],[],[],[],[],"[0, 0, 0]"
433,des : Cấu tạo của 2 dòng điện thoại iPhone,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
434,5 .,0,[],[],[],[],[],"[0, 0]"
435,Không thấm nước,0,[],[],[],[],[],"[0, 0, 0]"
436,"Về khả năng thấm nước , Apple đã nâng cấp cho dòng điện thoại của mình .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
437,"iPhone 11 , XS và XS Max có thể chìm xuống 2m ( 6,6 ft ) trong tối đa 30 phút , trong khi 11 Pro và Pro Max có thể tồn tại đến độ sâu 4 m ( 13,1 ft ) .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
438,alt : bang-so-sanh-cac-dong-iphone,0,[],[],[],[],[],"[0, 0, 0]"
439,des : Khả năng chống nước được tối ưu hóa,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
440,6 .,0,[],[],[],[],[],"[0, 0]"
441,Kích thước hiển thị,0,[],[],[],[],[],"[0, 0, 0, 0]"
442,Không có sự thay đổi lớn về kích thước hiển thị màn hình của 2 dòng điện thoại này .,1,['2 dòng điện thoại này'],['2 dòng điện thoại này'],['kích thước hiển thị màn hình'],['Không có sự thay đổi lớn'],[2],"[[7, 8, 8, 8, 8, 8, 0, 5, 6, 6, 6, 6, 6, 0, 1, 2, 2, 2, 2, 0]]"
443,"Về chất lượng hiển thị , so sánh iPhone XS và iPhone 11 thì iPhone XS có phần trội hơn .",1,"['iPhone XS', 'iPhone XS']","['iPhone XS', 'iPhone 11']","['chất lượng hiển thị', 'chất lượng hiển thị']","['có phần trội hơn', 'có phần trội hơn']","[6, 6]","[[0, 5, 6, 6, 6, 0, 0, 0, 3, 4, 0, 3, 4, 0, 1, 2, 7, 8, 8, 8, 0], [0, 5, 6, 6, 6, 0, 0, 0, 3, 4, 0, 3, 4, 0, 1, 2, 7, 8, 8, 8, 0]]"
444,"Trong khi iPhone 11 được trang bị màn hình hình LCD Liquid Retina thì iPhone XS sở hữu tấm nền OLED Super Retina với khả năng hiển thị tốt , cực kỳ sắc nét .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
445,alt : so-sanh-iphone,0,[],[],[],[],[],"[0, 0, 0]"
446,des :,0,[],[],[],[],[],"[0, 0]"
447,alt : so-sanh-cac-loai-iphone,0,[],[],[],[],[],"[0, 0, 0]"
448,des : Kích thước hiển thị của dòng điện thoại,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
449,7 .,0,[],[],[],[],[],"[0, 0]"
450,Tỷ lệ màn hình so với thân,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0]"
451,"Tỷ lệ màn hình so với thân không có gì khác biệt lắm , chỉ có các điện thoại có viền lớn hơn trong năm nay .",1,['các điện thoại'],[''],['viền'],['lớn hơn'],[6],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 7, 8, 0, 0, 0, 0]]"
452,alt : so-sanh-tat-ca-cac-dong-iphone,0,[],[],[],[],[],"[0, 0, 0]"
453,des :,0,[],[],[],[],[],"[0, 0]"
454,alt : bang-so-sanh-cac-dong-iphone ( 1 ),0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
455,des : Tỷ lệ màn hình cân đối,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
456,8 .,0,[],[],[],[],[],"[0, 0]"
457,Độ phân giải của màn hình,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
458,"Độ phân giải được Apple tăng lên tới 1.200 nits với độ tương phản lên đến 2 triệu , điều đó có nghĩa là gấp đôi so với dòng iPhone X .",1,"['', '']","['dòng iPhone X', 'dòng iPhone X']","['Độ phân giải', 'độ tương phản']","['gấp đôi', 'gấp đôi']","[6, 6]","[[5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 3, 4, 4, 0], [5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 0, 0, 3, 4, 4, 0]]"
459,alt : iphone-nao-tot-nhat-hien-nay ( 1 ),0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
460,des :,0,[],[],[],[],[],"[0, 0]"
461,alt : iphone-doi-moi-nhat,0,[],[],[],[],[],"[0, 0, 0]"
462,des : Độ phân giải màn hình được nâng cấp tối ưu,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
463,9 .,0,[],[],[],[],[],"[0, 0]"
464,Kiểu hiển thị,0,[],[],[],[],[],"[0, 0, 0]"
465,"iPhone 11 được giữ lại màn hình LCD của Xr , trong khi đó , 11 Pro Max và 11 Pro được gắn với màn hình OLED của Xs và Xs Max .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
466,alt : so-sanh-cac-doi-iphone ( 1 ),0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
467,des :,0,[],[],[],[],[],"[0, 0]"
468,alt : nen-mua-iphone-gi,0,[],[],[],[],[],"[0, 0, 0]"
469,des : Kiểu hiển thị của 2 dòng điện thoại,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
470,10 .,0,[],[],[],[],[],"[0, 0]"
471,Sinh trắc học,0,[],[],[],[],[],"[0, 0, 0]"
472,"Không có sự thay đổi về sinh trắc học , cả 2 dòng điện thoại này đều được trang bị sinh trắc học Face ID đến từ Nhà Táo .",1,"['cả 2 dòng điện thoại này', 'cả 2 dòng điện thoại này']","['cả 2 dòng điện thoại này', 'cả 2 dòng điện thoại này']","['sinh trắc học', 'sinh trắc học Face ID đến từ Nhà Táo']","['Không có sự thay đổi', 'đều được trang bị']","[2, 2]","[[7, 8, 8, 8, 8, 0, 5, 6, 6, 0, 1, 2, 2, 2, 2, 2, 7, 8, 8, 8, 5, 6, 6, 6, 6, 6, 6, 6, 6, 0], [7, 8, 8, 8, 8, 0, 5, 6, 6, 0, 1, 2, 2, 2, 2, 2, 7, 8, 8, 8, 5, 6, 6, 6, 6, 6, 6, 6, 6, 0]]"
473,alt : so-sanh-cac-dong-iphone ( 1 ),0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
474,des :,0,[],[],[],[],[],"[0, 0]"
475,alt : cac-dong-iphone-moi-nhat ( 1 ),0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
476,des : Sinh trắc học Face ID tiện lợi,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
477,11 .,0,[],[],[],[],[],"[0, 0]"
478,Bộ xử lý,0,[],[],[],[],[],"[0, 0, 0]"
479,Nếu như dòng iPhone X được trang bị bộ xử lý A12 Bionic thì cả 3 điện thoại của dòng iPhone 11 đều được nâng cấp với chip xử lý A13 Bionic .,1,"['cả 3 điện thoại của dòng iPhone 11', 'cả 3 điện thoại của dòng iPhone 11']","['cả 3 điện thoại của dòng iPhone 11', 'cả 3 điện thoại của dòng iPhone 11']","['', 'với chip xử lý A13 Bionic']","['đều được nâng cấp với chip xử lý A13 Bionic', 'đều được nâng cấp']","[2, 2]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0]]"
480,"Điển hình như cấu hình giữa iPhone XS Max và 11 Pro , trong khi iPhone 11 Pro sở hữu chip A13 Bionic có GPU nhanh hơn 30% so với iPhone XS Max trang bị chip A12 Bionic .",1,"['chip A13 Bionic', 'chip A13 Bionic']","['chip A12 Bionic', 'chip A12 Bionic']","['GPU', 'GPU']","['nhanh hơn 30%', 'nhanh hơn']","[6, 6]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 7, 8, 8, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0]]"
481,alt : ip-moi-nhat-hien-nay ( 1 ),0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
482,des :,0,[],[],[],[],[],"[0, 0]"
483,alt : iphone-nao-tot,0,[],[],[],[],[],"[0, 0, 0]"
484,des : Bộ xử lý được nâng cấp,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
485,12 .,0,[],[],[],[],[],"[0, 0]"
486,RAM,0,[],[],[],[],[],[0]
487,"RAM cũng có sự thay đổi đáng kể , đối với những dòng điện thoại 11 Pro và 11 Pro Max lên đến 6GB .",1,['những dòng điện thoại 11 Pro và 11 Pro Max'],[''],['RAM'],['sự thay đổi đáng kể'],[1],"[[5, 0, 0, 7, 8, 8, 8, 8, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0]]"
488,alt : so-sanh-giua-cac-dong-iphone,0,[],[],[],[],[],"[0, 0, 0]"
489,des :,0,[],[],[],[],[],"[0, 0]"
490,alt : iphone-nao-tot ( 1 ),0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
491,des : Bộ nhớ RAM được nâng cấp đáng kể,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
492,13 .,0,[],[],[],[],[],"[0, 0]"
493,Lưu trữ,0,[],[],[],[],[],"[0, 0]"
494,"Kho lưu trữ của iPhone chưa bao giờ làm cho người dùng thất vọng và đặc biệt ở những đời sau , kho lưu trữ này lại được nâng cấp nhiều hơn nữa .",1,['những đời sau'],[''],['kho lưu trữ này'],['nâng cấp nhiều hơn nữa'],[6],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 5, 6, 6, 6, 0, 0, 7, 8, 8, 8, 8, 0]]"
495,alt : iphone-nao-tot-nhat-hien-nay,0,[],[],[],[],[],"[0, 0, 0]"
496,des :,0,[],[],[],[],[],"[0, 0]"
497,alt : so-sanh-cac-dong-iphone-moi-nhat,0,[],[],[],[],[],"[0, 0, 0]"
498,des : Kho lưu trữ được nâng cấp,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
499,14 .,0,[],[],[],[],[],"[0, 0]"
500,Pin,0,[],[],[],[],[],[0]
501,So sánh về pin 2 dòng iPhone 11 và iPhone X thì dòng iPhone 11 đều đã được nâng cấp chất lượng pin hơn so với dòng iPhone X .,1,"['iPhone 11', 'dòng iPhone 11']","['dòng iPhone X', 'dòng iPhone X']","['chất lượng pin', 'chất lượng pin']","['nâng cấp chất lượng pin hơn', 'nâng cấp']","[6, 6]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 7, 8, 5, 6, 6, 8, 0, 0, 3, 4, 4, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 7, 8, 5, 6, 6, 8, 0, 0, 3, 4, 4, 0]]"
502,alt : iphone-doi-moi-nhat ( 1 ),0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
503,des :,0,[],[],[],[],[],"[0, 0]"
504,alt : so-sanh-cac-doi-iphone,0,[],[],[],[],[],"[0, 0, 0]"
505,des : Pin được nâng cấp đáng kể,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0]"
506,15 .,0,[],[],[],[],[],"[0, 0]"
507,Sạc nhanh,0,[],[],[],[],[],"[0, 0]"
508,Đa số các dòng điện thoại đều được trang bị chức năng sạc nhanh .,1,['Đa số các dòng điện thoại'],['Đa số các dòng điện thoại'],['sạc nhanh'],['đều được trang bị'],[2],"[[1, 2, 2, 2, 2, 2, 7, 8, 8, 8, 0, 0, 5, 6, 0]]"
509,"Tuy nhiên , để có thể sạc nhanh bạn cần có bộ chuyển đổi nguồn USB - C 18W và bộ chuyển đổi này chỉ đi kèm khi mua dòng 11 Pro và 11 Pro Max",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
510,alt : review-cac-dong-iphone,0,[],[],[],[],[],"[0, 0, 0]"
511,des : Cả 2 dòng điện thoại đều được trang bị chức năng sạc nhanh,1,['Cả 2 dòng điện thoại'],['Cả 2 dòng điện thoại'],['sạc nhanh'],['đều được trang bị'],[2],"[[0, 0, 1, 2, 2, 2, 2, 7, 8, 8, 8, 0, 0, 5, 6]]"
512,16 .,0,[],[],[],[],[],"[0, 0]"
513,Sạc không dây,0,[],[],[],[],[],"[0, 0, 0]"
514,Không chỉ là 2 dòng điện thoại này nói riêng mà tất cả các dòng điện thoại về sau của Apple đều được trang bị sạc không dây .,1,['tất cả các dòng điện thoại về sau của Apple'],['tất cả các dòng điện thoại về sau của Apple'],['sạc không dây'],['đều được trang bị'],[2],"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 8, 8, 8, 5, 6, 6, 0]]"
515,"Tuy nhiên , bộ sạc này cũng phải mua riêng và không đi kèm khi mua điện thoại .",0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
516,alt : so-sanh-cac-doi-iphone,0,[],[],[],[],[],"[0, 0, 0]"
517,des : Sạc không dây được trang bị đầy đủ ở các dòng điện thoại,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
518,17 .,0,[],[],[],[],[],"[0, 0]"
519,Cổng kết nối,0,[],[],[],[],[],"[0, 0, 0]"
520,Dòng điện thoại iPhone X và iPhone 11 đều trang bị cổng kết nối Lightning dùng để sạc pin và kết nối tai nghe .,1,"['iPhone X', 'iPhone X']","['iPhone 11', 'iPhone 11']","['cổng kết nối Lightning dùng để sạc pin', 'kết nối tai nghe']","['đều trang bị', 'đều trang bị']","[2, 2]","[[0, 0, 0, 1, 2, 0, 3, 4, 7, 8, 8, 5, 6, 6, 6, 6, 6, 6, 6, 0, 5, 6, 6, 6, 0], [0, 0, 0, 1, 2, 0, 3, 4, 7, 8, 8, 5, 6, 6, 6, 6, 6, 6, 6, 0, 5, 6, 6, 6, 0]]"
521,alt : dong-iphone-nao-ben-nhat,0,[],[],[],[],[],"[0, 0, 0]"
522,des : Cổng kết nối Lightning,0,[],[],[],[],[],"[0, 0, 0, 0, 0, 0]"
523,18 .,0,[],[],[],[],[],"[0, 0]"
524,Camera trước,0,[],[],[],[],[],"[0, 0]"
